Entity,Code,Year,Renewables (% equivalent primary energy)
Switzerland,CHE,2006,26.049189
Switzerland,CHE,2007,29.711977
Switzerland,CHE,2008,29.263708
Switzerland,CHE,2009,28.949087
Switzerland,CHE,2010,29.909018
Switzerland,CHE,2011,28.472923
Switzerland,CHE,2012,31.886276
Switzerland,CHE,2013,31.022055
Switzerland,CHE,2014,32.34916
Switzerland,CHE,2015,33.335358
Switzerland,CHE,2016,32.58198
Switzerland,CHE,2017,32.48116
Switzerland,CHE,2018,32.540768
Switzerland,CHE,2019,33.757
Switzerland,CHE,2020,36.88057
Switzerland,CHE,2021,37.401657
Switzerland,CHE,2022,33.07584
Taiwan,TWN,1965,10.868428
Taiwan,TWN,1966,10.4390545
Taiwan,TWN,1967,9.467523
Taiwan,TWN,1968,12.089816
Taiwan,TWN,1969,9.123023
Taiwan,TWN,1970,7.867682
Taiwan,TWN,1971,6.7593374
Taiwan,TWN,1972,7.442085
Taiwan,TWN,1973,5.9530554
Taiwan,TWN,1974,8.604859
Taiwan,TWN,1975,8.733823
Taiwan,TWN,1976,5.838051
Taiwan,TWN,1977,4.998222
Taiwan,TWN,1978,5.2226787
Taiwan,TWN,1979,4.524598
Taiwan,TWN,1980,2.7495987
Taiwan,TWN,1981,4.8077273
Taiwan,TWN,1982,4.304236
Taiwan,TWN,1983,4.0560927
Taiwan,TWN,1984,3.4182067
Taiwan,TWN,1985,4.4680963
Taiwan,TWN,1986,4.1947074
Taiwan,TWN,1987,3.4817696
Taiwan,TWN,1988,2.6748216
Taiwan,TWN,1989,2.7342827
Taiwan,TWN,1990,3.3431947
Taiwan,TWN,1991,1.9690255
Taiwan,TWN,1992,3.078827
Taiwan,TWN,1993,1.8557117
Taiwan,TWN,1994,2.141311
Taiwan,TWN,1995,1.9825535
Taiwan,TWN,1996,1.9023184
Taiwan,TWN,1997,1.9892832
Taiwan,TWN,1998,2.2135477
Taiwan,TWN,1999,1.8112776
Taiwan,TWN,2000,1.65129
Taiwan,TWN,2001,1.8274106
Taiwan,TWN,2002,1.2093551
Taiwan,TWN,2003,1.2677771
Taiwan,TWN,2004,1.2746483
Taiwan,TWN,2005,1.4736918
Taiwan,TWN,2006,1.4767492
Taiwan,TWN,2007,1.5985204
Taiwan,TWN,2008,1.5779719
Taiwan,TWN,2009,1.5245993
Taiwan,TWN,2010,1.5927325
Taiwan,TWN,2011,1.6691692
Taiwan,TWN,2012,2.0542607
Taiwan,TWN,2013,2.0448983
Taiwan,TWN,2014,1.755837
Taiwan,TWN,2015,1.8325759
Taiwan,TWN,2016,2.2558532
Taiwan,TWN,2017,2.1832137
Taiwan,TWN,2018,2.1790726
Taiwan,TWN,2019,2.7173295
Taiwan,TWN,2020,2.7778692
Taiwan,TWN,2021,3.0434542
Taiwan,TWN,2022,4.411099
Thailand,THA,1981,6.015194
Thailand,THA,1982,7.5709677
Thailand,THA,1983,6.5891347
Thailand,THA,1984,6.626251
Thailand,THA,1985,5.7355323
Thailand,THA,1986,8.074997
Thailand,THA,1987,5.194037
Thailand,THA,1988,4.262178
Thailand,THA,1989,5.435299
Thailand,THA,1990,4.114763
Thailand,THA,1991,3.4345343
Thailand,THA,1992,2.8927448
Thailand,THA,1993,2.2218084
Thailand,THA,1994,2.4183912
Thailand,THA,1995,3.242116
Thailand,THA,1996,3.1593456
Thailand,THA,1997,2.9763775
Thailand,THA,1998,2.3747954
Thailand,THA,1999,1.6085247
Thailand,THA,2000,2.5746095
Thailand,THA,2001,2.5714478
Thailand,THA,2002,2.8180337
Thailand,THA,2003,2.7227077
Thailand,THA,2004,2.3133497
Thailand,THA,2005,2.2752101
Thailand,THA,2006,2.9773154
Thailand,THA,2007,2.963948
Thailand,THA,2008,3.01866
Thailand,THA,2009,3.1563349
Thailand,THA,2010,2.9042287
Thailand,THA,2011,3.5747106
Thailand,THA,2012,3.8904219
Thailand,THA,2013,3.98071
Thailand,THA,2014,4.3889365
Thailand,THA,2015,4.3159814
Thailand,THA,2016,4.72746
Thailand,THA,2017,5.4587784
Thailand,THA,2018,6.5580673
Thailand,THA,2019,7.14968
Thailand,THA,2020,7.161942
Thailand,THA,2021,7.2083106
Thailand,THA,2022,7.3274584
Trinidad and Tobago,TTO,2010,0.0052314014
Trinidad and Tobago,TTO,2011,0.005294507
Trinidad and Tobago,TTO,2012,0.005345583
Trinidad and Tobago,TTO,2013,0.005216589
Trinidad and Tobago,TTO,2014,0.0057844385
Trinidad and Tobago,TTO,2015,0.006761992
Trinidad and Tobago,TTO,2016,0.007576387
Trinidad and Tobago,TTO,2017,0.0070980676
Trinidad and Tobago,TTO,2018,0.007455219
Trinidad and Tobago,TTO,2019,0.007824987
Trinidad and Tobago,TTO,2020,0.008875872
Trinidad and Tobago,TTO,2021,0.008597386
Trinidad and Tobago,TTO,2022,0.008836989
Turkey,TUR,1982,12.745108
Turkey,TUR,1983,9.873128
Turkey,TUR,1984,11.116493
Turkey,TUR,1985,9.229306
Turkey,TUR,1986,8.374288
Turkey,TUR,1987,11.513276
Turkey,TUR,1988,16.268532
Turkey,TUR,1989,10.282754
Turkey,TUR,1990,12.219702
Turkey,TUR,1991,11.75268
Turkey,TUR,1992,13.079588
Turkey,TUR,1993,15.372353
Turkey,TUR,1994,14.304977
Turkey,TUR,1995,14.924197
Turkey,TUR,1996,15.543943
Turkey,TUR,1997,14.665958
Turkey,TUR,1998,15.141609
Turkey,TUR,1999,12.753752
Turkey,TUR,2000,10.657172
Turkey,TUR,2001,9.108515
Turkey,TUR,2002,11.535796
Turkey,TUR,2003,11.330119
Turkey,TUR,2004,13.691693
Turkey,TUR,2005,11.418584
Turkey,TUR,2006,11.477366
Turkey,TUR,2007,8.791742
Turkey,TUR,2008,8.226641
Turkey,TUR,2009,8.929815
Turkey,TUR,2010,12.285738
Turkey,TUR,2011,11.92737
Turkey,TUR,2012,12.581578
Turkey,TUR,2013,13.619627
Turkey,TUR,2014,9.878768
Turkey,TUR,2015,14.110687
Turkey,TUR,2016,14.547007
Turkey,TUR,2017,13.240314
Turkey,TUR,2018,14.940921
Turkey,TUR,2019,19.349861
Turkey,TUR,2020,19.063711
Turkey,TUR,2021,16.45341
Turkey,TUR,2022,18.845089
Turkmenistan,TKM,1985,0.0061989655
Turkmenistan,TKM,1986,0.0049806866
Turkmenistan,TKM,1987,0.005006666
Turkmenistan,TKM,1988,0.004972991
Turkmenistan,TKM,1989,0.004839843
Turkmenistan,TKM,1990,0.0058403267
Turkmenistan,TKM,1991,0.005686854
Turkmenistan,TKM,1992,0.00833675
Turkmenistan,TKM,1993,0.01208976
Turkmenistan,TKM,1994,0.009066777
Turkmenistan,TKM,1995,0.011015031
Turkmenistan,TKM,1996,0.009452702
USSR,OWID_USS,1965,3.4813333
USSR,OWID_USS,1966,3.6910224
USSR,OWID_USS,1967,3.3877106
USSR,OWID_USS,1968,3.8358662
USSR,OWID_USS,1969,4.0670166
USSR,OWID_USS,1970,4.17463
USSR,OWID_USS,1971,4.0343986
USSR,OWID_USS,1972,3.7400343
USSR,OWID_USS,1973,3.5433114
USSR,OWID_USS,1974,3.623434
USSR,OWID_USS,1975,3.2949784
USSR,OWID_USS,1976,3.4166834
USSR,OWID_USS,1977,3.5416842
USSR,OWID_USS,1978,3.918541
USSR,OWID_USS,1979,3.8662984
USSR,OWID_USS,1980,4.043397
USSR,OWID_USS,1981,4.019434
USSR,OWID_USS,1982,3.6683857
USSR,OWID_USS,1983,3.7095654
USSR,OWID_USS,1984,4.0228815
Ukraine,UKR,1985,1.1391944
Ukraine,UKR,1986,1.1281002
Ukraine,UKR,1987,0.994602
Ukraine,UKR,1988,1.2357122
Ukraine,UKR,1989,1.0963215
Ukraine,UKR,1990,0.9731685
Ukraine,UKR,1991,1.1563051
Ukraine,UKR,1992,0.92114043
Ukraine,UKR,1993,1.4715108
Ukraine,UKR,1994,1.8900635
Ukraine,UKR,1995,1.5910708
Ukraine,UKR,1996,1.4804908
Ukraine,UKR,1997,1.7526176
Ukraine,UKR,1998,2.9008694
Ukraine,UKR,1999,2.680325
Ukraine,UKR,2000,2.1038003
Ukraine,UKR,2001,2.264666
Ukraine,UKR,2002,1.8132339
Ukraine,UKR,2003,1.6885976
Ukraine,UKR,2004,2.1416073
Ukraine,UKR,2005,2.2117321
Ukraine,UKR,2006,2.263283
Ukraine,UKR,2007,1.8360311
Ukraine,UKR,2008,2.1330001
Ukraine,UKR,2009,2.5476246
Ukraine,UKR,2010,2.6100597
Ukraine,UKR,2011,2.0985289
Ukraine,UKR,2012,2.1388652
Ukraine,UKR,2013,3.0470593
Ukraine,UKR,2014,2.3241148
Ukraine,UKR,2015,1.9526479
Ukraine,UKR,2016,2.4077792
Ukraine,UKR,2017,3.02883
Ukraine,UKR,2018,3.4624233
Ukraine,UKR,2019,3.39375
Ukraine,UKR,2020,4.9567018
Ukraine,UKR,2021,6.1161065
Ukraine,UKR,2022,7.4345684
United Kingdom,GBR,1965,0.5887872
United Kingdom,GBR,1966,0.5762794
United Kingdom,GBR,1967,0.6204281
United Kingdom,GBR,1968,0.4564072
United Kingdom,GBR,1969,0.385314
United Kingdom,GBR,1970,0.52578115
United Kingdom,GBR,1971,0.39834362
United Kingdom,GBR,1972,0.39256626
United Kingdom,GBR,1973,0.4255182
United Kingdom,GBR,1974,0.47520927
United Kingdom,GBR,1975,0.47519854
United Kingdom,GBR,1976,0.55030495
United Kingdom,GBR,1977,0.47088918
United Kingdom,GBR,1978,0.4820574
United Kingdom,GBR,1979,0.48675352
United Kingdom,GBR,1980,0.49102554
United Kingdom,GBR,1981,0.5643997
United Kingdom,GBR,1982,0.58695453
United Kingdom,GBR,1983,0.58459073
United Kingdom,GBR,1984,0.58497405
United Kingdom,GBR,1985,0.48920336
United Kingdom,GBR,1986,0.57397145
United Kingdom,GBR,1987,0.5047145
United Kingdom,GBR,1988,0.58119524
United Kingdom,GBR,1989,0.56762445
United Kingdom,GBR,1990,0.68011796
United Kingdom,GBR,1991,0.6104344
United Kingdom,GBR,1992,0.7424993
United Kingdom,GBR,1993,0.6676498
United Kingdom,GBR,1994,0.82537466
United Kingdom,GBR,1995,0.7896188
United Kingdom,GBR,1996,0.6443789
United Kingdom,GBR,1997,0.825345
United Kingdom,GBR,1998,0.98795426
United Kingdom,GBR,1999,1.1077335
United Kingdom,GBR,2000,1.1345679
United Kingdom,GBR,2001,1.084642
United Kingdom,GBR,2002,1.2879884
United Kingdom,GBR,2003,1.2363373
United Kingdom,GBR,2004,1.6066382
United Kingdom,GBR,2005,1.9282969
United Kingdom,GBR,2006,2.1214664
United Kingdom,GBR,2007,2.422622
United Kingdom,GBR,2008,2.910166
United Kingdom,GBR,2009,3.5486262
United Kingdom,GBR,2010,3.670733
United Kingdom,GBR,2011,4.9203973
United Kingdom,GBR,2012,5.4672933
United Kingdom,GBR,2013,6.971202
United Kingdom,GBR,2014,8.895146
United Kingdom,GBR,2015,10.982213
United Kingdom,GBR,2016,11.04271
United Kingdom,GBR,2017,12.913484
United Kingdom,GBR,2018,14.48817
United Kingdom,GBR,2019,16.165205
United Kingdom,GBR,2020,19.975271
United Kingdom,GBR,2021,17.938395
United Kingdom,GBR,2022,19.337606
United States,USA,1965,4.36887
United States,USA,1966,4.1714015
United States,USA,1967,4.542216
United States,USA,1968,4.330974
United States,USA,1969,4.598879
United States,USA,1970,4.4008036
United States,USA,1971,4.614475
United States,USA,1972,4.5260477
United States,USA,1973,4.35476
United States,USA,1974,4.9028654
United States,USA,1975,5.0069757
United States,USA,1976,4.5527077
United States,USA,1977,3.549314
United States,USA,1978,4.3275704
United States,USA,1979,4.2914057
United States,USA,1980,4.4192214
United States,USA,1981,4.336748
United States,USA,1982,5.256712
United States,USA,1983,5.684815
United States,USA,1984,5.334361
United States,USA,1985,4.7657766
United States,USA,1986,4.8984046
United States,USA,1987,4.214754
United States,USA,1988,3.6649995
United States,USA,1989,4.301543
United States,USA,1990,4.724676
United States,USA,1991,4.7242856
United States,USA,1992,4.2612314
United States,USA,1993,4.5714097
United States,USA,1994,4.254817
United States,USA,1995,4.762141
United States,USA,1996,5.018571
United States,USA,1997,5.1152205
United States,USA,1998,4.6957564
United States,USA,1999,4.5834517
United States,USA,2000,4.027358
United States,USA,2001,3.4213707
United States,USA,2002,4.015507
United States,USA,2003,4.1800404
United States,USA,2004,4.1015115
United States,USA,2005,4.21923
United States,USA,2006,4.67886
United States,USA,2007,4.373009
United States,USA,2008,5.00455
United States,USA,2009,5.8000064
United States,USA,2010,5.840554
United States,USA,2011,6.8973193
United States,USA,2012,6.886335
United States,USA,2013,7.1346164
United States,USA,2014,7.262891
United States,USA,2015,7.468743
United States,USA,2016,8.285085
United States,USA,2017,9.082048
United States,USA,2018,8.9641075
United States,USA,2019,9.314181
United States,USA,2020,10.528127
United States,USA,2021,10.506885
United States,USA,2022,11.31655
Upper-middle-income countries,,1965,4.362194
Upper-middle-income countries,,1966,4.508504
Upper-middle-income countries,,1967,4.321184
Upper-middle-income countries,,1968,4.750909
Upper-middle-income countries,,1969,4.823468
Upper-middle-income countries,,1970,4.9282856
Upper-middle-income countries,,1971,4.8261256
Upper-middle-income countries,,1972,4.772082
Upper-middle-income countries,,1973,4.756611
Upper-middle-income countries,,1974,5.0069256
Upper-middle-income countries,,1975,4.836439
Upper-middle-income countries,,1976,5.052972
Upper-middle-income countries,,1977,5.214586
Upper-middle-income countries,,1978,5.351105
Upper-middle-income countries,,1979,5.610837
Upper-middle-income countries,,1980,5.968881
Upper-middle-income countries,,1981,6.158546
Upper-middle-income countries,,1982,6.137812
Upper-middle-income countries,,1983,6.333672
Upper-middle-income countries,,1984,6.662879
Upper-middle-income countries,,1985,7.443209
Upper-middle-income countries,,1986,7.4335346
Upper-middle-income countries,,1987,7.405844
Upper-middle-income countries,,1988,7.518261
Upper-middle-income countries,,1989,7.4869914
Upper-middle-income countries,,1990,7.7444196
Upper-middle-income countries,,1991,7.8233013
Upper-middle-income countries,,1992,8.010195
Upper-middle-income countries,,1993,8.588729
Upper-middle-income countries,,1994,8.93427
Upper-middle-income countries,,1995,9.446592
Upper-middle-income countries,,1996,9.226161
Upper-middle-income countries,,1997,9.467017
Upper-middle-income countries,,1998,9.604258
Upper-middle-income countries,,1999,9.484145
Upper-middle-income countries,,2000,9.640054
Upper-middle-income countries,,2001,9.547175
Upper-middle-income countries,,2002,9.413092
Upper-middle-income countries,,2003,8.695201
Upper-middle-income countries,,2004,8.85728
Upper-middle-income countries,,2005,8.702151
Upper-middle-income countries,,2006,8.62478
Upper-middle-income countries,,2007,8.607715
Upper-middle-income countries,,2008,9.363613
Upper-middle-income countries,,2009,9.365335
Upper-middle-income countries,,2010,9.703313
Upper-middle-income countries,,2011,9.343197
Upper-middle-income countries,,2012,9.978006
Upper-middle-income countries,,2013,10.25185
Upper-middle-income countries,,2014,10.8918915
Upper-middle-income countries,,2015,11.40998
Upper-middle-income countries,,2016,12.080163
Upper-middle-income countries,,2017,12.504983
Upper-middle-income countries,,2018,13.0652485
Upper-middle-income countries,,2019,13.703272
Upper-middle-income countries,,2020,14.465767
Upper-middle-income countries,,2021,14.671874
Upper-middle-income countries,,2022,15.760077
Uzbekistan,UZB,1985,3.4460564
Uzbekistan,UZB,1986,2.9860458
Uzbekistan,UZB,1987,4.200674
Uzbekistan,UZB,1988,4.415101
Uzbekistan,UZB,1989,3.2768686
Uzbekistan,UZB,1990,3.7738037
Uzbekistan,UZB,1991,3.465093
Uzbekistan,UZB,1992,3.806538
Uzbekistan,UZB,1993,4.1460834
Uzbekistan,UZB,1994,4.109858
Uzbekistan,UZB,1995,3.5991855
Uzbekistan,UZB,1996,3.6788316
Uzbekistan,UZB,1997,3.2915208
Uzbekistan,UZB,1998,3.2868783
Uzbekistan,UZB,1999,2.8663545
Uzbekistan,UZB,2000,2.8995407
Uzbekistan,UZB,2001,2.938592
Uzbekistan,UZB,2002,2.9276025
Uzbekistan,UZB,2003,3.6696591
Uzbekistan,UZB,2004,3.319612
Uzbekistan,UZB,2005,3.4994836
Uzbekistan,UZB,2006,3.1592808
Uzbekistan,UZB,2007,3.2355342
Uzbekistan,UZB,2008,2.328988
Uzbekistan,UZB,2009,3.4478517
Uzbekistan,UZB,2010,4.280572
Uzbekistan,UZB,2011,2.8236873
Uzbekistan,UZB,2012,3.2086465
Uzbekistan,UZB,2013,3.1335287
Uzbekistan,UZB,2014,2.971866
Uzbekistan,UZB,2015,3.013055
Uzbekistan,UZB,2016,3.568016
Uzbekistan,UZB,2017,3.9723732
Uzbekistan,UZB,2018,2.9271045
Uzbekistan,UZB,2019,3.1971161
Uzbekistan,UZB,2020,2.4724567
Uzbekistan,UZB,2021,2.3471544
Uzbekistan,UZB,2022,2.445178
Venezuela,VEN,1965,2.1140683
Venezuela,VEN,1966,2.1339142
Venezuela,VEN,1967,2.3735323
Venezuela,VEN,1968,3.6946754
Venezuela,VEN,1969,4.2418756
Venezuela,VEN,1970,5.406153
Venezuela,VEN,1971,6.983936
Venezuela,VEN,1972,7.378936
Venezuela,VEN,1973,6.668882
Venezuela,VEN,1974,7.9816513
Venezuela,VEN,1975,8.893406
Venezuela,VEN,1976,9.633482
Venezuela,VEN,1977,9.939145
Venezuela,VEN,1978,9.782297
Venezuela,VEN,1979,10.329237
Venezuela,VEN,1980,9.45448
Venezuela,VEN,1981,9.426736
Venezuela,VEN,1982,9.688069
Venezuela,VEN,1983,11.105164
Venezuela,VEN,1984,12.205674
Venezuela,VEN,1985,13.293667
Venezuela,VEN,1986,13.745109
Venezuela,VEN,1987,16.863823
Venezuela,VEN,1988,17.953766
Venezuela,VEN,1989,18.045055
Venezuela,VEN,1990,18.11904
Venezuela,VEN,1991,21.675652
Venezuela,VEN,1992,21.255587
Venezuela,VEN,1993,21.57694
Venezuela,VEN,1994,21.46965
Venezuela,VEN,1995,20.915274
Venezuela,VEN,1996,22.462038
Venezuela,VEN,1997,22.598196
Venezuela,VEN,1998,21.551676
Venezuela,VEN,1999,22.529486
Venezuela,VEN,2000,22.723843
Venezuela,VEN,2001,20.884945
Venezuela,VEN,2002,20.203682
Venezuela,VEN,2003,21.840664
Venezuela,VEN,2004,23.130436
Venezuela,VEN,2005,24.53366
Venezuela,VEN,2006,24.401985
Venezuela,VEN,2007,23.413424
Venezuela,VEN,2008,24.75938
Venezuela,VEN,2009,24.415695
Venezuela,VEN,2010,22.48446
Venezuela,VEN,2011,23.65197
Venezuela,VEN,2012,22.079144
Venezuela,VEN,2013,21.720543
Venezuela,VEN,2014,22.201662
Venezuela,VEN,2015,20.805847
Venezuela,VEN,2016,20.002008
Venezuela,VEN,2017,21.940296
Venezuela,VEN,2018,24.067268
Venezuela,VEN,2019,26.934126
Venezuela,VEN,2020,34.953274
Venezuela,VEN,2021,30.440966
Venezuela,VEN,2022,28.314623
Vietnam,VNM,1981,8.2104645
Vietnam,VNM,1982,7.957216
Vietnam,VNM,1983,5.9674644
Vietnam,VNM,1984,7.7337303
Vietnam,VNM,1985,7.0842214
Vietnam,VNM,1986,6.225277
Vietnam,VNM,1987,5.438617
Vietnam,VNM,1988,7.0410004
Vietnam,VNM,1989,15.831219
Vietnam,VNM,1990,20.584055
Vietnam,VNM,1991,23.790989
Vietnam,VNM,1992,24.912485
Vietnam,VNM,1993,24.039852
Vietnam,VNM,1994,24.972696
Vietnam,VNM,1995,24.608881
Vietnam,VNM,1996,24.35814
Vietnam,VNM,1997,20.527615
Vietnam,VNM,1998,18.064957
Vietnam,VNM,1999,21.659023
Vietnam,VNM,2000,20.092161
Vietnam,VNM,2001,22.102148
Vietnam,VNM,2002,20.06266
Vietnam,VNM,2003,19.297657
Vietnam,VNM,2004,14.763953
Vietnam,VNM,2005,12.846748
Vietnam,VNM,2006,16.60724
Vietnam,VNM,2007,17.202272
Vietnam,VNM,2008,16.009518
Vietnam,VNM,2009,17.948017
Vietnam,VNM,2010,14.7117405
Vietnam,VNM,2011,19.027449
Vietnam,VNM,2012,23.4617
Vietnam,VNM,2013,23.955326
Vietnam,VNM,2014,23.182652
Vietnam,VNM,2015,18.646856
Vietnam,VNM,2016,19.181913
Vietnam,VNM,2017,24.208345
Vietnam,VNM,2018,20.761816
Vietnam,VNM,2019,15.891136
Vietnam,VNM,2020,18.62855
Vietnam,VNM,2021,22.623459
Vietnam,VNM,2022,26.753923
Western Africa (EI),,1965,2.455442
Western Africa (EI),,1966,4.5217857
Western Africa (EI),,1967,9.151483
Western Africa (EI),,1968,13.63689
Western Africa (EI),,1969,16.291254
Western Africa (EI),,1970,17.473074
Western Africa (EI),,1971,14.914873
Western Africa (EI),,1972,15.085344
Western Africa (EI),,1973,15.561098
Western Africa (EI),,1974,16.055656
Western Africa (EI),,1975,15.744983
Western Africa (EI),,1976,15.415576
Western Africa (EI),,1977,14.419421
Western Africa (EI),,1978,12.190365
Western Africa (EI),,1979,14.716497
Western Africa (EI),,1980,13.998091
Western Africa (EI),,1981,12.494397
Western Africa (EI),,1982,11.68581
Western Africa (EI),,1983,7.7634754
Western Africa (EI),,1984,7.5681634
Western Africa (EI),,1985,11.242959
Western Africa (EI),,1986,13.811244
Western Africa (EI),,1987,12.9425125
Western Africa (EI),,1988,13.430492
Western Africa (EI),,1989,13.813509
Western Africa (EI),,1990,14.452316
Western Africa (EI),,1991,15.77723
Western Africa (EI),,1992,15.0170355
Western Africa (EI),,1993,14.30466
Western Africa (EI),,1994,14.307501
Western Africa (EI),,1995,14.58253
Western Africa (EI),,1996,13.991099
Western Africa (EI),,1997,14.335823
Western Africa (EI),,1998,11.193091
Western Africa (EI),,1999,13.094856
Western Africa (EI),,2000,13.08395
Western Africa (EI),,2001,12.293371
Western Africa (EI),,2002,11.80055
Western Africa (EI),,2003,10.574234
Western Africa (EI),,2004,11.752143
Western Africa (EI),,2005,10.996329
Western Africa (EI),,2006,10.9413805
Western Africa (EI),,2007,9.153935
Western Africa (EI),,2008,9.831543
Western Africa (EI),,2009,10.233986
Western Africa (EI),,2010,10.932153
Western Africa (EI),,2011,10.095929
Western Africa (EI),,2012,9.801396
Western Africa (EI),,2013,9.356108
Western Africa (EI),,2014,9.465677
Western Africa (EI),,2015,7.1094403
Western Africa (EI),,2016,7.2943187
Western Africa (EI),,2017,7.921341
Western Africa (EI),,2018,7.538875
Western Africa (EI),,2019,8.177316
Western Africa (EI),,2020,8.180283
Western Africa (EI),,2021,8.2529125
Western Africa (EI),,2022,8.588954
World,OWID_WRL,1965,6.453481
World,OWID_WRL,1966,6.5319242
World,OWID_WRL,1967,6.4335146
World,OWID_WRL,1968,6.3957653
World,OWID_WRL,1969,6.345422
World,OWID_WRL,1970,6.2600217
World,OWID_WRL,1971,6.2875376
World,OWID_WRL,1972,6.251102
World,OWID_WRL,1973,5.9975076
World,OWID_WRL,1974,6.5392494
World,OWID_WRL,1975,6.5874977
World,OWID_WRL,1976,6.247539
World,OWID_WRL,1977,6.2377706
World,OWID_WRL,1978,6.4885645
World,OWID_WRL,1979,6.594614
World,OWID_WRL,1980,6.808579
World,OWID_WRL,1981,6.9891744
World,OWID_WRL,1982,7.1939125
World,OWID_WRL,1983,7.410024
World,OWID_WRL,1984,7.3436337
World,OWID_WRL,1985,7.3118963
World,OWID_WRL,1986,7.285901
World,OWID_WRL,1987,7.152904
World,OWID_WRL,1988,7.115629
World,OWID_WRL,1989,6.992091
World,OWID_WRL,1990,7.178987
World,OWID_WRL,1991,7.3043413
World,OWID_WRL,1992,7.2910614
World,OWID_WRL,1993,7.659422
World,OWID_WRL,1994,7.6386423
World,OWID_WRL,1995,7.8712
World,OWID_WRL,1996,7.756304
World,OWID_WRL,1997,7.8457923
World,OWID_WRL,1998,7.885581
World,OWID_WRL,1999,7.8456564
World,OWID_WRL,2000,7.8173237
World,OWID_WRL,2001,7.552461
World,OWID_WRL,2002,7.5737157
World,OWID_WRL,2003,7.3377156
World,OWID_WRL,2004,7.5248613
World,OWID_WRL,2005,7.5777473
World,OWID_WRL,2006,7.718713
World,OWID_WRL,2007,7.7561965
World,OWID_WRL,2008,8.253646
World,OWID_WRL,2009,8.572392
World,OWID_WRL,2010,8.809362
World,OWID_WRL,2011,8.991375
World,OWID_WRL,2012,9.420794
World,OWID_WRL,2013,9.854327
World,OWID_WRL,2014,10.2270565
World,OWID_WRL,2015,10.507513
World,OWID_WRL,2016,10.962859
World,OWID_WRL,2017,11.366829
World,OWID_WRL,2018,11.766204
World,OWID_WRL,2019,12.248977
World,OWID_WRL,2020,13.430855
World,OWID_WRL,2021,13.452535
World,OWID_WRL,2022,14.213598
