Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Cyprus,CYP,2008,0.03830639,0.16444805,0.008430166,0.0010003805,,0,,0.2606911,35.382412
Cyprus,CYP,2009,0.08618944,0.17471777,0.011170861,0.0009942055,,0,,0.1381886,34.5923
Cyprus,CYP,2010,0.111727215,0.16444445,0.019429056,0.08604305,,0,,0.17042612,33.503963
Cyprus,CYP,2011,0.16599472,0.185,0.033103887,0.31448668,,0,,0.08016111,32.946396
Cyprus,CYP,2012,0.15961027,0.185,0.060322497,0.50725806,,0,,0.0027911945,30.689983
Cyprus,CYP,2013,0.15641806,0.17472222,0.12809472,0.6295717,,0,,0.0027911945,27.186855
Cyprus,CYP,2014,0.1612064,0.11305556,0.22648056,0.49820304,,0,,0.025789998,27.26966
Cyprus,CYP,2015,0.16355583,0.11305556,0.34108916,0.5974547,,0,,0.038685,27.930634
Cyprus,CYP,2016,0.16606167,0.10277777,0.39067888,0.6068872,,0,,0.0051644444,30.465368
Cyprus,CYP,2017,0.16519667,0.09969444,0.45779526,0.56273,,0,,0.034689166,31.275581
Cyprus,CYP,2018,0.16395165,0.1040111,0.50753,0.5836739,,0,,0.15830112,30.944674
Cyprus,CYP,2019,0.18489249,0.12489555,0.5753459,0.6288508,,0,,0.1943486,30.785168
Cyprus,CYP,2020,0.19354972,0.2879936,0.7763522,0.6313808,,0,,0.16211778,26.229921
Cyprus,CYP,2021,0.19134083,0.24823916,1.2254891,0.64495337,,0,,0.4799583,27.052002
Cyprus,CYP,2022,0.12434916,0.2566361,1.6706963,0.58469164,,0,,0.3808161,28.720387
Cyprus,CYP,1965,,,,,0,0,,,4.68025
Cyprus,CYP,1966,,,,,0,0,,,5.338632
Cyprus,CYP,1967,,,,,0,0,,,5.7872543
Cyprus,CYP,1968,,,,,0,0,,,6.4272513
Cyprus,CYP,1969,,,,,0,0,,,7.5897937
Cyprus,CYP,1970,,,,,0,0,,,8.004829
Cyprus,CYP,1971,,,,,0,0,,,9.548513
Cyprus,CYP,1972,,,,,0,0,,,10.737023
Cyprus,CYP,1973,,,,,0,0,,,11.51917
Cyprus,CYP,1974,,,,,0,0,,,10.213084
Cyprus,CYP,1975,,,,,0,0,,,8.53023
Cyprus,CYP,1976,,,,,0,0,,,8.673059
Cyprus,CYP,1977,,,,,0,0,,,9.796984
Cyprus,CYP,1978,,,,,0,0,,,10.044485
Cyprus,CYP,1979,,,,,0,0,,,10.192833
Cyprus,CYP,1980,,,,,0,0,,,10.278665
Cyprus,CYP,1981,,,,,0,0,,,9.856194
Cyprus,CYP,1982,,,,,0,0,,,11.813791
Cyprus,CYP,1983,,,,,0,0,,,12.430679
Cyprus,CYP,1984,,,,,0,0,,,12.612489
Cyprus,CYP,1985,,,,,0,0,,1.0815899,12.483789
Cyprus,CYP,1986,,,,,0,0,,0.66291,13.480528
Cyprus,CYP,1987,,,,,0,0,,1.4072299,15.873595
Cyprus,CYP,1988,,,,,0,0,,0.84898996,16.996016
Cyprus,CYP,1989,,,,,0,0,,0.75595,17.556082
Czechia,CZE,1990,0,0,0,0,3.4330645,35.71012,61.030746,345.94446,100.62564
Czechia,CZE,1991,0,0,0,0,3.2201612,34.42473,58.889748,316.91354,84.19088
Czechia,CZE,1992,0,0.019882862,0,0,4.1456985,34.759556,67.4505,295.92255,80.68122
Czechia,CZE,1993,0.513945,0.042641945,0,0,4.048118,35.8293,68.93175,287.87985,81.68363
Czechia,CZE,1994,1.0246974,0.08139499,0,0,4.317204,36.822433,67.32975,272.46667,84.47287
Czechia,CZE,1995,1.2928427,0.18416472,0,0,5.9198923,34.702805,76.19525,272.72382,95.19518
Czechia,CZE,1996,0.9321236,0.2550839,0,0,5.8223114,36.462063,87.687,272.11865,99.64469
Czechia,CZE,1997,1.5769489,0.374605,0,0,5.023925,35.451912,89.18874,255.68047,95.0233
Czechia,CZE,1998,1.8746887,0.40762582,0,0,4.127957,37.39277,89.38025,237.00223,98.08545
Czechia,CZE,1999,2.160289,0.51092356,0,0,4.970699,37.900684,89.8605,215.9442,97.63967
Czechia,CZE,2000,1.6752368,0.6955044,0,0,5.1983867,38.56183,87.22675,246.71695,94.429085
Czechia,CZE,2001,1.6682142,0.5251411,0,0.0005875583,6.0342164,41.579594,93.413994,242.13039,99.91982
Czechia,CZE,2002,1.608255,0.7321086,0,0.004670139,7.2737355,52.48386,90.2725,237.63068,96.75073
Czechia,CZE,2003,1.5660603,0.7039,0,0.011310472,4.0108714,72.00013,91.20475,241.5218,103.53131
Czechia,CZE,2004,2.2772262,0.35963166,0.0002881639,0.028528333,5.8186316,72.793625,90.57324,241.88832,114.08501
Czechia,CZE,2005,2.3358028,0.03083111,0.00019471222,0.06093333,6.8146667,67.94453,89.590996,233.69691,119.157104
Czechia,CZE,2006,2.9309766,0.20997445,0.00048371943,0.14049195,7.2566357,71.11837,88.312744,241.97527,117.510414
Czechia,CZE,2007,3.8155107,0.21583332,0.0049596387,0.35372972,5.9080567,71.01469,84.1855,241.51474,116.69226
Czechia,CZE,2008,4.625756,1.2756141,0.03635361,0.6875116,5.688499,71.59531,83.428246,229.0496,117.231865
Czechia,CZE,2009,5.9006743,2.270495,0.24801248,0.8044883,6.785193,72.913506,79.1335,211.57613,113.17898
Czechia,CZE,2010,6.9031005,2.7152832,1.7089294,0.9311872,7.7424045,74.54473,93.84875,218.38116,106.87343
Czechia,CZE,2011,8.630045,3.4850569,6.0194335,1.0951942,5.415283,74.86952,79.1905,214.98866,108.28204
Czechia,CZE,2012,10.763174,3.1965566,5.891388,1.1401433,5.8379726,79.78752,79.7365,206.14917,106.93589
Czechia,CZE,2013,12.962603,3.2181668,5.5398316,1.3096149,7.452674,80.40818,80.78675,196.5045,102.03872
Czechia,CZE,2014,14.886629,3.678217,5.7627993,1.2910057,5.1737285,78.83374,71.898,190.43582,107.97657
Czechia,CZE,2015,15.2971735,3.4428968,6.1052804,1.5420272,4.8349237,69.36118,75.3945,189.86116,104.87653
Czechia,CZE,2016,15.21585,3.4977777,5.7129073,1.3303813,5.3580475,61.92072,81.59975,191.26581,98.47254
Czechia,CZE,2017,15.84794,3.6448889,5.8459306,1.5729246,4.9753613,72.372574,83.74774,187.27791,115.29597
Czechia,CZE,2018,15.406151,3.5849998,6.19419,1.6121203,4.3059616,75.96509,79.82825,186.01262,116.113846
Czechia,CZE,2019,16.058878,3.9525554,6.028583,1.8452703,5.2947497,76.50683,83.2495,167.36311,117.60352
Czechia,CZE,2020,16.640915,4.325722,5.874983,1.8359956,5.631027,75.71436,84.62375,145.43529,102.48443
Czechia,CZE,2021,17.186718,4.1963334,5.634439,1.5740203,6.3023195,77.164536,90.69425,150.807,112.96381
Czechia,CZE,2022,17.368568,3.9893887,5.9847517,1.6720064,5.4566164,77.61024,73.764496,163.59177,114.83884
Czechia,CZE,1965,,,,,6.5993996,0,4.2904997,410.84137,47.046886
Czechia,CZE,1966,,,,,6.220424,0,4.49025,409.63187,51.94198
Czechia,CZE,1967,,,,,5.606222,0,5.3937497,396.14102,57.79913
Czechia,CZE,1968,,,,,4.3386154,0,6.65125,410.06216,63.84015
Czechia,CZE,1969,,,,,3.54146,0,7.2939997,426.2046,68.492935
Czechia,CZE,1970,,,,,5.057362,0,8.0125,431.473,82.32865
Czechia,CZE,1971,,,,,3.572043,0,9.955,449.5344,90.6397
Czechia,CZE,1972,,,,,3.7376344,0,10.810499,443.12625,99.17102
Czechia,CZE,1973,,,,,3.196505,0,11.872499,433.6013,111.4943
Czechia,CZE,1974,,,,,5.378763,0,14.475249,431.99634,114.3211
Czechia,CZE,1975,,,,,5.363978,0,16.572,441.21893,126.14466
Czechia,CZE,1976,,,,,4.2758064,0,18.29625,449.8251,133.33147
Czechia,CZE,1977,,,,,5.8163977,0,20.793,459.5478,139.49129
Czechia,CZE,1978,,,,,5.41129,0,23.299,461.3388,144.35347
Czechia,CZE,1979,,,,,6.7803764,0,26.140749,461.4784,146.70984
Czechia,CZE,1980,,,,,7.093817,0,30.11125,447.18512,136.44553
Czechia,CZE,1981,,,,,6.094355,0,30.207499,445.37082,134.55255
Czechia,CZE,1982,,,,,4.938172,0,31.99775,448.82495,123.24367
Czechia,CZE,1983,,,,,4.893817,0.56750304,37.541748,446.30124,120.67317
Czechia,CZE,1984,,,,,3.838172,3.5156808,39.960247,454.70972,128.27827
Czechia,CZE,1985,,,,,4.9411287,6.801523,49.0635,444.83585,125.86781
Czechia,CZE,1986,,,,,5.5473113,17.44788,51.845997,442.82385,120.88828
Czechia,CZE,1987,,,,,7.2889786,30.364246,56.556,437.67175,121.37409
Czechia,CZE,1988,,,,,6.2067204,33.528076,56.916252,442.8006,116.66191
Czechia,CZE,1989,,,,,4.858333,35.23626,58.737747,425.75104,111.416664
Democratic Republic of Congo,COD,1995,,,,,,0,,,
Democratic Republic of Congo,COD,1996,,,,,,0,,,
Democratic Republic of Congo,COD,1997,,,,,,0,,,
Democratic Republic of Congo,COD,1998,,,,,,0,,,
Democratic Republic of Congo,COD,1999,,,,,,0,,,
Democratic Republic of Congo,COD,2000,,,,,,0,,,
Democratic Republic of Congo,COD,2001,,,,,,0,,,
Democratic Republic of Congo,COD,2002,,,,,,0,,,
Democratic Republic of Congo,COD,2003,,,,,,0,,,
Democratic Republic of Congo,COD,2004,,,,,,0,,,
Democratic Republic of Congo,COD,2005,,,,,,0,,,
Democratic Republic of Congo,COD,2006,,,,,,0,,,
Democratic Republic of Congo,COD,2007,,,,,,0,,,
Democratic Republic of Congo,COD,2008,,,,,,0,,,
Democratic Republic of Congo,COD,2009,,,,,,0,,,
Democratic Republic of Congo,COD,2010,,,,,,0,,,
Democratic Republic of Congo,COD,2011,,,,,,0,,,
Democratic Republic of Congo,COD,2012,,,,,,0,,,
Democratic Republic of Congo,COD,2013,,,,,,0,,,
Democratic Republic of Congo,COD,2014,,,,,,0,,,
Democratic Republic of Congo,COD,2015,,,,,,0,,,
Democratic Republic of Congo,COD,2016,,,,,,0,,,
Democratic Republic of Congo,COD,2017,,,,,,0,,,
Democratic Republic of Congo,COD,2018,,,,,,0,,,
Democratic Republic of Congo,COD,2019,,,,,,0,,,
Democratic Republic of Congo,COD,2020,,,,,,0,,,
Democratic Republic of Congo,COD,2021,,,,,,0,,,
Democratic Republic of Congo,COD,2022,,,,,,0,,,
Denmark,DNK,1983,0.105342776,,,0.080134444,0.099059165,0,0.14595,65.83045,123.85265
Denmark,DNK,1984,0.105342776,,,0.09817194,0.08930111,0,1.178025,69.38574,122.43611
Denmark,DNK,1985,0.11491944,,,0.15198916,0.0878225,0,6.7137,84.56986,126.17741
Denmark,DNK,1986,0.16280249,,,0.37139776,0.08457,0,11.967899,85.54562,124.51119
Denmark,DNK,1987,0.19472444,,,0.5139247,0.08693556,0,15.189225,83.970924,114.68499
Denmark,DNK,1988,0.2553764,,,0.8625539,0.09698917,0,18.525225,78.56763,113.99847
Denmark,DNK,1989,0.40221778,,,1.2667742,0.067715,0,19.74495,64.56976,109.76311
Denmark,DNK,1990,0.6703627,,0,1.8046504,0.08279583,0,21.048075,70.83368,107.52145
Denmark,DNK,1991,1.1332325,,0,2.1884677,0.0751075,0,24.295813,96.074265,109.08682
Denmark,DNK,1992,1.6631384,,0,2.7068279,0.081908606,0,25.546211,80.024864,108.11384
Denmark,DNK,1993,2.3239248,,0,3.058118,0.08131722,0,28.707317,83.944176,113.18888
Denmark,DNK,1994,1.8304088,,0,3.3620965,0.09639778,0,32.078045,90.27089,120.41808
Denmark,DNK,1995,2.0648468,,0,3.4812632,0.08959667,0,37.144203,75.46009,125.37967
Denmark,DNK,1996,2.6564987,,0.00047640275,3.62793,0.05707,0,43.754944,103.72331,136.06866
Denmark,DNK,1997,3.1145296,,0.00094459445,5.7194085,0.056774165,0,45.71891,77.10806,131.27933
Denmark,DNK,1998,3.4416974,,0.0011827945,8.338414,0.080725834,0,49.29798,65.53156,126.99976
Denmark,DNK,1999,4.2102265,,0.0026037944,8.95672,0.090188056,0,51.693676,55.05293,126.042534
Denmark,DNK,2000,4.1486063,,0.0035483886,12.5411825,0.08930111,0,51.01935,46.182728,122.534676
Denmark,DNK,2001,4.825206,,0.0035253332,12.650172,0.08108305,0,53.31487,48.81576,117.52588
Denmark,DNK,2002,5.99854,,0.0037377223,14.234978,0.092818886,0,53.817955,48.873913,113.733505
Denmark,DNK,2003,7.9592876,,0.004406583,16.12696,0.0614825,0,54.409176,66.68293,109.988304
Denmark,DNK,2004,9.291723,,0.0052990275,18.970236,0.07636389,0,54.15029,51.11385,108.04399
Denmark,DNK,2005,10.132853,,0.0061881663,18.938618,0.06442694,0,52.00558,43.05212,103.39927
Denmark,DNK,2006,9.799906,0.045030832,0.0062994165,17.379614,0.06658249,0,52.982906,64.73512,106.54708
Denmark,DNK,2007,9.911998,0.06725694,0.0070533333,20.277435,0.079738885,0,47.48961,54.23582,106.56479
Denmark,DNK,2008,10.025345,0.070286386,0.0073685828,19.46752,0.07249944,0,47.7161,47.65927,101.60297
Denmark,DNK,2009,10.59894,0.11094777,0.0104726665,18.768421,0.05278222,0,45.82792,46.800316,92.40722
Denmark,DNK,2010,14.664764,0.32170388,0.017100638,21.675667,0.0572925,0,51.839787,45.47204,93.889694
Denmark,DNK,2011,13.965973,1.4990819,0.041739997,26.963594,0.04653694,0,43.473644,37.835083,90.32733
Denmark,DNK,2012,14.192558,2.4751837,0.28478056,28.15951,0.047915276,0,40.60289,29.658981,83.77038
Denmark,DNK,2013,13.769582,2.4936206,1.4105172,30.31557,0.03657361,0,38.297825,37.670876,83.788956
Denmark,DNK,2014,13.732392,2.5934,1.613313,35.430946,0.040915,0,32.894382,29.857864,83.83874
Denmark,DNK,2015,13.409262,2.5705178,1.6272583,38.060024,0.048555832,0,33.092525,21.238243,84.774925
Denmark,DNK,2016,15.467003,2.5890574,1.9911283,34.217175,0.0515925,0,33.65253,24.577396,85.293076
Denmark,DNK,2017,19.946672,2.6198964,1.9999228,39.33387,0.047563054,0,32.162132,18.368776,84.3533
Denmark,DNK,2018,18.802374,2.5907989,2.5213065,36.78078,0.03931833,0,31.209858,18.772844,85.59383
Denmark,DNK,2019,18.971735,2.7284744,2.5391517,42.570515,0.044692773,0,28.977777,10.575361,85.663536
Denmark,DNK,2020,18.89484,2.963107,3.1004183,42.887863,0.044815,0,23.22588,9.309924,70.73286
Denmark,DNK,2021,27.82395,3.0240066,3.4250443,42.009354,0.042636108,0,23.69471,12.399527,75.78688
Denmark,DNK,2022,23.934357,2.9534056,5.055607,49.540455,0.038200554,0,16.985794,11.995051,78.893745
Denmark,DNK,1978,,,,0.008870971,0.07983861,0,,42.008724,197.52115
Denmark,DNK,1979,,,,0.017741943,0.08575278,0,,50.09739,188.93774
Denmark,DNK,1980,,,,0.031048333,0.100833334,0,,71.49775,161.33125
Denmark,DNK,1981,,,,0.031048333,0.10497305,0,,57.144,151.96733
Denmark,DNK,1982,,,,0.054704163,0.08959667,0,,68.93217,130.9179
Denmark,DNK,1965,,,,,0.07392472,0,,43.008904,123.12544
Denmark,DNK,1966,,,,,0.07688166,0,,48.74482,140.2377
Denmark,DNK,1967,,,,,0.07392472,0,,41.73309,148.31645
Denmark,DNK,1968,,,,,0.062096667,0,,37.392773,161.21199
Denmark,DNK,1969,,,,,0.06505389,0,,34.154984,193.82655
Denmark,DNK,1970,,,,,0.07096777,0,,27.318869,215.59958
Denmark,DNK,1971,,,,,0.07096777,0,,16.718124,212.84607
Denmark,DNK,1972,,,,,0.07096777,0,,17.079817,225.19148
Denmark,DNK,1973,,,,,0.07096777,0,,26.177967,208.22063
Denmark,DNK,1974,,,,,0.07096777,0,,24.728868,188.51405
Denmark,DNK,1975,,,,,0.062096667,0,,23.85778,186.3196
Denmark,DNK,1976,,,,,0.056182776,0,,33.14666,198.24033
Denmark,DNK,1977,,,,,0.07688166,0,,38.130116,197.98227
Eastern Africa (EI),,1971,0.40221778,,0,0,26.32628,,0.009249999,29.232458,100.00312
Eastern Africa (EI),,1972,0.40541,,0,0,32.20541,,0.009249999,27.27322,101.559296
Eastern Africa (EI),,1973,0.4213708,,0,0,33.264088,,0.009249999,29.954365,107.13933
Eastern Africa (EI),,1974,0.43413973,,0,0,42.188923,,0.009249999,27.579935,107.91935
Eastern Africa (EI),,1975,0.42456305,,0,0,44.91247,,0.009249999,25.063856,104.42008
Eastern Africa (EI),,1976,0.46606195,,0,0,49.510975,,0.009249999,33.091297,105.905106
Eastern Africa (EI),,1977,0.47563833,,0,0,56.457157,,0.009249999,26.959099,107.34151
Eastern Africa (EI),,1978,0.49479166,,0,0,53.93199,,0.009249999,26.370522,105.90353
Eastern Africa (EI),,1979,0.513945,,0,0,58.47446,,0.01,25.88784,107.10665
Eastern Africa (EI),,1980,0.53309804,,0,0,53.45809,,0.0105,26.920053,110.47335
Eastern Africa (EI),,1981,0.56502026,,0,0,55.824028,,0.01,25.28045,107.148285
Eastern Africa (EI),,1982,0.6224797,,0,0,57.881824,,0.0105,24.409916,102.13359
Eastern Africa (EI),,1983,0.6033267,,0,0,57.30548,,0.0105,27.031952,106.307335
Eastern Africa (EI),,1984,0.6129033,,0,0,55.84895,,0.0039999997,25.465958,105.32352
Eastern Africa (EI),,1985,0.72463024,,0,0,58.2281,0,0.00375,27.175692,110.937485
Eastern Africa (EI),,1986,1.8390644,,0,0,55.725563,0,0.0025,31.516434,110.99896
Eastern Africa (EI),,1987,1.8358722,,0,0,48.574345,0,0.0009999999,37.382347,112.0945
Eastern Africa (EI),,1988,1.7464902,,0,0,55.054573,0,0.00175,37.635193,122.69562
Eastern Africa (EI),,1989,1.7177606,,0,0,53.30332,0,0.00125,37.01012,124.12233
Eastern Africa (EI),,1990,2.1532302,,0,0,63.118614,0,0.0015,52.23298,125.38119
Eastern Africa (EI),,1991,2.1730857,,0,0,64.2925,0,0.00125,42.960022,123.58143
Eastern Africa (EI),,1992,2.1658285,,0,0,58.05454,0,0.003,43.895397,125.01539
Eastern Africa (EI),,1993,2.1625578,,0,0,60.714478,0,0.0032499998,52.99555,131.05748
Eastern Africa (EI),,1994,1.8090074,,0,0,61.12783,0,0.0032499998,47.629597,135.7194
Eastern Africa (EI),,1995,2.2167645,,0,0,61.688404,0,0.005,46.157055,138.77872
Eastern Africa (EI),,1996,2.7394547,,0,0,61.315174,0,0.005,42.75656,139.96666
Eastern Africa (EI),,1997,2.8065102,,0,0,64.500854,0,0.0057499995,47.485214,147.26135
Eastern Africa (EI),,1998,3.5431275,,0,0,82.39664,0,0.013590528,44.971336,148.66797
Eastern Africa (EI),,1999,3.5148308,,0,0,86.83457,0,0.019448526,38.278282,157.68867
Eastern Africa (EI),,2000,4.7763085,0,0,0.00029569998,91.23539,0,0.02314361,35.46156,152.40059
Eastern Africa (EI),,2001,5.0757055,0,0.00051117496,0,102.70046,,0.021317389,37.54143,163.60634
Eastern Africa (EI),,2002,4.7787113,0,0.0010128361,0.00087565,110.91108,,0.026254777,35.592552,161.69008
Eastern Africa (EI),,2003,5.935801,0,0.0010063444,0.0011600499,111.30353,,0.029565277,29.221228,168.88254
Eastern Africa (EI),,2004,6.7598314,0,0.0020027473,0.0025934859,112.245445,,1.2567402,35.76816,179.89354
Eastern Africa (EI),,2005,6.6660814,0,0.003931472,0.0037224442,115.2914,,4.197484,32.95203,192.31384
Eastern Africa (EI),,2006,7.0940175,0,0.0151005555,0.013657944,121.09924,,5.1934443,26.851059,204.64723
Eastern Africa (EI),,2007,6.813259,0.0074444446,0.028585276,0.031103887,131.16385,,5.7892385,27.797733,212.64943
Eastern Africa (EI),,2008,7.1533585,0.029777778,0.053765,0.0451575,128.66605,,6.1548586,20.630274,218.32446
Eastern Africa (EI),,2009,8.152044,0.03722222,0.09350805,0.07456528,134.1067,,7.269698,23.624178,231.50458
Eastern Africa (EI),,2010,8.849602,0.05211111,0.27024665,0.10605499,149.81808,,8.438042,32.079063,240.29771
Eastern Africa (EI),,2011,9.152149,0.03722222,0.49116972,0.09415277,153.43214,,9.550318,35.208042,250.41661
Eastern Africa (EI),,2012,9.479377,0.05211111,0.68300474,0.42219833,159.2135,0,10.991392,29.43425,269.03076
Eastern Africa (EI),,2013,10.384689,0.044666667,0.8511789,0.8577192,168.32942,0,11.424063,44.57265,283.35178
Eastern Africa (EI),,2014,13.353493,0.121428885,1.1075133,1.1955343,178.78282,0,12.551068,67.21526,295.34784
Eastern Africa (EI),,2015,17.507843,0.15168777,1.2608547,2.094383,175.84364,0,16.266699,57.592346,322.7714
Eastern Africa (EI),,2016,17.89294,0.14950556,1.4298613,2.3822973,165.40623,0,20.498945,45.38625,332.2056
Eastern Africa (EI),,2017,18.515455,0.13278499,1.6253346,2.107143,171.7505,0,20.234472,55.36425,355.39264
Eastern Africa (EI),,2018,19.999594,0.17288527,1.8422275,2.2825933,180.17894,0,21.006283,61.7262,365.5955
Eastern Africa (EI),,2019,20.202383,0.16176389,3.0551162,5.858152,180.24374,0,23.993925,52.452297,373.87134
Eastern Africa (EI),,2020,19.158781,0.13702583,3.4321012,5.1844196,192.21074,0,23.027866,50.881695,341.72626
Eastern Africa (EI),,2021,19.003515,0.1442211,3.991842,6.7706833,202.7817,0,26.707453,53.577007,372.94257
Eastern Africa (EI),,2022,20.560848,0.14732,5.325022,7.1669364,207.9857,0,28.582947,58.18501,380.395
Eastern Africa (EI),,1965,,,,,17.882498,,,21.080894,70.22648
Eastern Africa (EI),,1966,,,,,21.194448,,0.009249999,24.530401,73.55622
Eastern Africa (EI),,1967,,,,,20.730467,,0.009249999,24.770077,78.33671
Eastern Africa (EI),,1968,,,,,21.283768,,0.009249999,26.105837,80.84091
Eastern Africa (EI),,1969,,,,,23.395409,,0.009249999,25.32352,89.04959
Eastern Africa (EI),,1970,,,,,33.532246,,0.009249999,28.672852,92.7437
Ecuador,ECU,1990,0,,0,0,14.745582,0,2.61675,0.0032014165,63.61657
Ecuador,ECU,1991,0,,0,0,15.009443,0,3.20988,0.0064451387,71.21293
Ecuador,ECU,1992,0,,0,0,14.706825,0,3.22151,0.0046505276,71.04642
Ecuador,ECU,1993,0,,0,0,17.180513,0,3.70997,0.00081343605,71.340126
Ecuador,ECU,1994,0,,0,0,19.413454,0,3.34944,0.003962694,77.55587
Ecuador,ECU,1995,0,,0,0,15.259694,0,3.23314,0.003958611,76.32141
Ecuador,ECU,1996,0,,0,0,18.75741,0,3.43085,0.0049553053,85.72029
Ecuador,ECU,1997,0,,0,0,19.321491,0,3.12847,0.00626725,97.765
Ecuador,ECU,1998,0,,0,0,19.238455,0,3.18662,0.009219167,98.40975
Ecuador,ECU,1999,0,,0,0,21.2215,0,3.00054,0.012029138,85.996635
Ecuador,ECU,2000,0,,0,0,22.506329,0,3.26803,0.016110389,78.33835
Ecuador,ECU,2001,0,,0,0,20.772078,0,3.32618,0.020834971,81.36386
Ecuador,ECU,2002,0,,0,0,21.962057,0,1.3242072,0.022496028,80.800606
Ecuador,ECU,2003,0,,0,0,20.824099,0,2.3108554,0.8815003,82.590965
Ecuador,ECU,2004,0.010344555,,0,0,21.357937,0,5.378899,0.02098511,87.28777
Ecuador,ECU,2005,0.32833833,,0.0000354775,0,19.707842,0,5.522699,0.024508944,95.14137
Ecuador,ECU,2006,0.4646436,,0.00004232528,0,20.286293,0,6.0344195,0.062975556,100.837296
Ecuador,ECU,2007,0.69830334,,0.000051355277,0.0027205527,25.555063,0,5.4683084,0.025139555,102.50297
Ecuador,ECU,2008,0.66501415,,0.00007499194,0.007537861,31.734922,0,4.9879146,0.2895472,105.60009
Ecuador,ECU,2009,0.6911755,,0.000022002665,0.008949,25.763906,0,5.878689,0.06921278,107.393166
Ecuador,ECU,2010,0.75196165,0.029964443,0,0.009533694,23.97101,0,6.189022,0.11599944,124.126724
Ecuador,ECU,2011,0.88807243,0.022649083,0.00016033305,0.009226778,30.712343,0,5.6075635,0.108782776,127.295494
Ecuador,ECU,2012,0.94602,0.030999443,0.0008929389,0.0065761665,33.555046,0,7.489686,0.13059416,131.77362
Ecuador,ECU,2013,0.94421554,0.030942498,0.009984861,0.15453917,30.08541,0,8.511817,0.14639612,139.62585
Ecuador,ECU,2014,1.2751936,0.054309998,0.04465333,0.21603027,31.04056,0,8.725521,0.13852888,147.06836
Ecuador,ECU,2015,1.3016247,0.093035,0.09710305,0.26608276,35.267895,0,8.210332,0.14999388,142.66006
Ecuador,ECU,2016,1.5635306,0.13195693,0.10374805,0.22476083,42.387787,0,8.8630905,0.08799222,134.04097
Ecuador,ECU,2017,1.4652215,0.23369278,0.09974527,0.1953386,53.461624,0,8.23237,0.094677225,130.87363
Ecuador,ECU,2018,1.3661603,0.20561028,0.100747496,0.21234028,54.70835,0,7.2747273,0.32408777,141.70032
Ecuador,ECU,2019,1.4515699,0.26871833,0.10016694,0.22544666,64.952995,0,6.4958754,0.0995275,137.31258
Ecuador,ECU,2020,1.5021875,0.13610694,0.099168606,0.20248693,63.906178,0,5.5182943,0.28073332,110.8317
Ecuador,ECU,2021,1.3245414,0.16490416,0.09647694,0.16226026,66.920494,0,5.8204036,0.549848,137.17268
Ecuador,ECU,2022,1.2439064,0.17959584,0.10037472,0.15799223,64.22718,0,5.497367,0.79980165,146.51048
Ecuador,ECU,1965,,,,,0.7362903,0,,,7.9206376
Ecuador,ECU,1966,,,,,0.84274197,0,,,8.26975
Ecuador,ECU,1967,,,,,0.9284947,0,,,8.931146
Ecuador,ECU,1968,,,,,0.9698925,0,,,10.672142
Ecuador,ECU,1969,,,,,1.0763441,0,,,11.293051
Ecuador,ECU,1970,,,,,1.1975806,0,0.6978,,12.877645
Ecuador,ECU,1971,,,,,1.3010752,0,0.6978,,14.232479
Ecuador,ECU,1972,,,,,1.3158602,0,1.01181,,14.631551
Ecuador,ECU,1973,,,,,1.2862902,0,0.5815,,16.284168
Ecuador,ECU,1974,,,,,1.4784948,0,1.163,,18.546286
Ecuador,ECU,1975,,,,,1.8569891,0,1.45375,,18.147562
Ecuador,ECU,1976,,,,,1.7889782,0,1.32582,,20.50994
Ecuador,ECU,1977,,,,,1.65,0,0.84898996,,25.594435
Ecuador,ECU,1978,,,,,2.3389785,0,0.87225,,26.172731
Ecuador,ECU,1979,,,,,2.0965054,0,0.62802,,27.873514
Ecuador,ECU,1980,,,,,2.5784945,0,0.48845997,,35.75117
Ecuador,ECU,1981,,,,,2.3034947,0,0.79083997,,39.96072
Ecuador,ECU,1982,,,,,2.6465054,0,1.02344,,43.64244
Ecuador,ECU,1983,,,,,5.0889783,0,1.2676699,,39.982136
Ecuador,ECU,1984,,,,,9.559946,0,1.82591,,40.184883
Ecuador,ECU,1985,,,,,9.695967,0,1.8607999,,49.411514
Ecuador,ECU,1986,,,,,11.8634405,0,1.8491699,,50.193222
Ecuador,ECU,1987,,,,,13.51344,0,1.7212399,,50.630726
Ecuador,ECU,1988,,,,,14.27043,0,2.0119898,,59.788826
Ecuador,ECU,1989,,,,,14.648925,0,1.59331,,62.205303
Egypt,EGY,1990,0,,0,0,29.430912,0,77.67375,8.828414,275.39038
Egypt,EGY,1991,0,,0,0,29.321505,0,87.395004,9.086647,270.62952
Egypt,EGY,1992,0,,0,0,28.978495,0,94.5175,9.308141,259.8219
Egypt,EGY,1993,0,,0,0,29.843414,0,108.666245,11.212319,243.19084
Egypt,EGY,1994,0,,0,0,31.72258,0,115.5,12.06716,253.93777
Egypt,EGY,1995,0,,0,0,33.094624,0,121.274994,8.074232,275.37674
Egypt,EGY,1996,0,,0,0,33.95806,0,125.125,11.097345,291.0964
Egypt,EGY,1997,0,,0,0,34.80672,0,128.97499,9.392377,307.32626
