Entity,Code,Year,Primary energy consumption (TWh)
French Guiana,GUF,1989,2.3514535
French Guiana,GUF,1990,2.808311
French Guiana,GUF,1991,3.0847182
French Guiana,GUF,1992,2.5445678
French Guiana,GUF,1993,3.3932683
French Guiana,GUF,1994,3.3932683
French Guiana,GUF,1995,3.956866
French Guiana,GUF,1996,3.9001904
French Guiana,GUF,1997,3.956866
French Guiana,GUF,1998,3.956866
French Guiana,GUF,1999,3.956867
French Guiana,GUF,2000,2.2505777
French Guiana,GUF,2001,4.123528
French Guiana,GUF,2002,3.8337162
French Guiana,GUF,2003,4.4677114
French Guiana,GUF,2004,4.462824
French Guiana,GUF,2005,4.467199
French Guiana,GUF,2006,4.1881976
French Guiana,GUF,2007,4.553709
French Guiana,GUF,2008,4.645353
French Guiana,GUF,2009,5.447793
French Guiana,GUF,2010,5.2070885
French Guiana,GUF,2011,5.349392
French Guiana,GUF,2012,0
French Guiana,GUF,2013,0
French Guiana,GUF,2014,0
French Guiana,GUF,2015,0
French Guiana,GUF,2016,0
French Guiana,GUF,2017,0
French Guiana,GUF,2018,0
French Guiana,GUF,2019,0
French Guiana,GUF,2020,0
French Guiana,GUF,2021,0
French Polynesia,PYF,1980,0.90892714
French Polynesia,PYF,1981,1.3898804
French Polynesia,PYF,1982,1.8128875
French Polynesia,PYF,1983,2.4665132
French Polynesia,PYF,1984,3.7091405
French Polynesia,PYF,1985,3.240313
French Polynesia,PYF,1986,4.108513
French Polynesia,PYF,1987,4.1511617
French Polynesia,PYF,1988,4.1644945
French Polynesia,PYF,1989,4.218901
French Polynesia,PYF,1990,3.9934638
French Polynesia,PYF,1991,4.027586
French Polynesia,PYF,1992,3.8270206
French Polynesia,PYF,1993,3.828591
French Polynesia,PYF,1994,3.0930204
French Polynesia,PYF,1995,3.2973943
French Polynesia,PYF,1996,3.2742858
French Polynesia,PYF,1997,3.3177128
French Polynesia,PYF,1998,3.370881
French Polynesia,PYF,1999,3.1803648
French Polynesia,PYF,2000,3.5640922
French Polynesia,PYF,2001,3.91075
French Polynesia,PYF,2002,4.1556735
French Polynesia,PYF,2003,4.496459
French Polynesia,PYF,2004,4.4696107
French Polynesia,PYF,2005,4.6549926
French Polynesia,PYF,2006,4.6038127
French Polynesia,PYF,2007,4.8785715
French Polynesia,PYF,2008,4.9660535
French Polynesia,PYF,2009,4.936287
French Polynesia,PYF,2010,5.131611
French Polynesia,PYF,2011,4.8278246
French Polynesia,PYF,2012,4.6540155
French Polynesia,PYF,2013,4.5916595
French Polynesia,PYF,2014,4.5648503
French Polynesia,PYF,2015,4.7499766
French Polynesia,PYF,2016,4.720304
French Polynesia,PYF,2017,4.597504
French Polynesia,PYF,2018,4.683063
French Polynesia,PYF,2019,4.7184052
French Polynesia,PYF,2020,4.4983964
French Polynesia,PYF,2021,4.6342387
Gabon,GAB,1980,8.335315
Gabon,GAB,1981,9.27672
Gabon,GAB,1982,8.85767
Gabon,GAB,1983,11.9071
Gabon,GAB,1984,10.87699
Gabon,GAB,1985,9.401665
Gabon,GAB,1986,8.433209
Gabon,GAB,1987,9.758286
Gabon,GAB,1988,10.299375
Gabon,GAB,1989,12.840321
Gabon,GAB,1990,12.643711
Gabon,GAB,1991,12.999065
Gabon,GAB,1992,13.355303
Gabon,GAB,1993,12.6488495
Gabon,GAB,1994,12.983964
Gabon,GAB,1995,12.1651
Gabon,GAB,1996,12.683498
Gabon,GAB,1997,13.311441
Gabon,GAB,1998,12.999856
Gabon,GAB,1999,15.012177
Gabon,GAB,2000,11.477413
Gabon,GAB,2001,12.385007
Gabon,GAB,2002,12.388139
Gabon,GAB,2003,12.050283
Gabon,GAB,2004,12.280038
Gabon,GAB,2005,13.147338
Gabon,GAB,2006,13.484869
Gabon,GAB,2007,13.400484
Gabon,GAB,2008,13.676442
Gabon,GAB,2009,13.530092
Gabon,GAB,2010,15.767344
Gabon,GAB,2011,16.133896
Gabon,GAB,2012,20.215014
Gabon,GAB,2013,20.430458
Gabon,GAB,2014,21.331526
Gabon,GAB,2015,20.505322
Gabon,GAB,2016,20.321144
Gabon,GAB,2017,21.514389
Gabon,GAB,2018,19.279465
Gabon,GAB,2019,16.65867
Gabon,GAB,2020,19.182198
Gabon,GAB,2021,18.752058
Gambia,GMB,1980,0.654756
Gambia,GMB,1981,0.6529671
Gambia,GMB,1982,0.6529671
Gambia,GMB,1983,0.6529671
Gambia,GMB,1984,0.71427923
Gambia,GMB,1985,0.7123277
Gambia,GMB,1986,0.6438908
Gambia,GMB,1987,0.7839339
Gambia,GMB,1988,0.78604794
Gambia,GMB,1989,0.7839339
Gambia,GMB,1990,0.7876565
Gambia,GMB,1991,0.7839339
Gambia,GMB,1992,0.78604794
Gambia,GMB,1993,0.84624445
Gambia,GMB,1994,0.9753624
Gambia,GMB,1995,0.90243626
Gambia,GMB,1996,0.904875
Gambia,GMB,1997,0.90243626
Gambia,GMB,1998,0.9630888
Gambia,GMB,1999,0.9630932
Gambia,GMB,2000,1.2656064
Gambia,GMB,2001,1.3786302
Gambia,GMB,2002,1.3727992
Gambia,GMB,2003,1.3727992
Gambia,GMB,2004,1.4486916
Gambia,GMB,2005,1.4638934
Gambia,GMB,2006,1.5906816
Gambia,GMB,2007,1.6500175
Gambia,GMB,2008,1.714073
Gambia,GMB,2009,1.8415773
Gambia,GMB,2010,2.0086887
Gambia,GMB,2011,2.1115954
Gambia,GMB,2012,2.0585399
Gambia,GMB,2013,2.0487888
Gambia,GMB,2014,2.2650769
Gambia,GMB,2015,2.3181598
Gambia,GMB,2016,2.336837
Gambia,GMB,2017,2.3769746
Gambia,GMB,2018,2.3929524
Gambia,GMB,2019,2.440309
Gambia,GMB,2020,2.330364
Gambia,GMB,2021,2.458489
Georgia,GEO,1992,94.201996
Georgia,GEO,1993,58.142822
Georgia,GEO,1994,44.81628
Georgia,GEO,1995,44.25626
Georgia,GEO,1996,46.533024
Georgia,GEO,1997,47.933548
Georgia,GEO,1998,48.53641
Georgia,GEO,1999,47.083607
Georgia,GEO,2000,40.19375
Georgia,GEO,2001,37.132812
Georgia,GEO,2002,43.764503
Georgia,GEO,2003,38.952213
Georgia,GEO,2004,40.229385
Georgia,GEO,2005,45.764824
Georgia,GEO,2006,41.373203
Georgia,GEO,2007,51.74565
Georgia,GEO,2008,51.765415
Georgia,GEO,2009,52.634224
Georgia,GEO,2010,56.745422
Georgia,GEO,2011,52.818905
Georgia,GEO,2012,54.69463
Georgia,GEO,2013,61.590626
Georgia,GEO,2014,64.329315
Georgia,GEO,2015,68.213394
Georgia,GEO,2016,72.10096
Georgia,GEO,2017,71.68798
Georgia,GEO,2018,73.12045
Georgia,GEO,2019,74.13174
Georgia,GEO,2020,70.41069
Georgia,GEO,2021,78.29672
Germany,DEU,1965,2969.2932
Germany,DEU,1966,2977.001
Germany,DEU,1967,2969.4314
Germany,DEU,1968,3170.4126
Germany,DEU,1969,3419.778
Germany,DEU,1970,3611.0164
Germany,DEU,1971,3643.557
Germany,DEU,1972,3770.2227
Germany,DEU,1973,3987.354
Germany,DEU,1974,3918.0273
Germany,DEU,1975,3764.5679
Germany,DEU,1976,4016.9045
Germany,DEU,1977,4007.1904
Germany,DEU,1978,4152.177
Germany,DEU,1979,4382.9087
Germany,DEU,1980,4239.2324
Germany,DEU,1981,4107.2334
Germany,DEU,1982,3962.4907
Germany,DEU,1983,4018.5115
Germany,DEU,1984,4166.9907
Germany,DEU,1985,4290.3286
Germany,DEU,1986,4254.6763
Germany,DEU,1987,4291.178
Germany,DEU,1988,4305.7656
Germany,DEU,1989,4260.1895
Germany,DEU,1990,4192.6416
Germany,DEU,1991,4090.6426
Germany,DEU,1992,4009.3376
Germany,DEU,1993,3991.5264
Germany,DEU,1994,3954.172
Germany,DEU,1995,3974.795
Germany,DEU,1996,4105.8457
Germany,DEU,1997,4053.187
Germany,DEU,1998,4019.6313
Germany,DEU,1999,3963.56
Germany,DEU,2000,3988.179
Germany,DEU,2001,4062.799
Germany,DEU,2002,4011.723
Germany,DEU,2003,4010.471
Germany,DEU,2004,4009.893
Germany,DEU,2005,3962.6313
Germany,DEU,2006,4062.384
Germany,DEU,2007,3893.4246
Germany,DEU,2008,3934.6611
Germany,DEU,2009,3692.1802
Germany,DEU,2010,3847.1501
Germany,DEU,2011,3710.5862
Germany,DEU,2012,3761.9148
Germany,DEU,2013,3868.5193
Germany,DEU,2014,3710.461
Germany,DEU,2015,3780.8582
Germany,DEU,2016,3842.8835
Germany,DEU,2017,3892.6733
Germany,DEU,2018,3795.1272
Germany,DEU,2019,3697.4106
Germany,DEU,2020,3447.9602
Germany,DEU,2021,3549.456
Germany,DEU,2022,3416.2869
Ghana,GHA,1980,25.331652
Ghana,GHA,1981,24.362413
Ghana,GHA,1982,24.29982
Ghana,GHA,1983,16.109335
Ghana,GHA,1984,14.963598
Ghana,GHA,1985,17.375292
Ghana,GHA,1986,22.72328
Ghana,GHA,1987,24.923962
Ghana,GHA,1988,27.311035
Ghana,GHA,1989,30.134472
Ghana,GHA,1990,29.355019
Ghana,GHA,1991,30.497234
Ghana,GHA,1992,33.170486
Ghana,GHA,1993,32.645252
Ghana,GHA,1994,33.61881
Ghana,GHA,1995,34.18398
Ghana,GHA,1996,36.121025
Ghana,GHA,1997,35.557915
Ghana,GHA,1998,27.81647
Ghana,GHA,1999,33.797935
Ghana,GHA,2000,41.627354
Ghana,GHA,2001,41.86782
Ghana,GHA,2002,38.323772
Ghana,GHA,2003,35.093052
Ghana,GHA,2004,41.45509
Ghana,GHA,2005,42.602867
Ghana,GHA,2006,41.44528
Ghana,GHA,2007,39.11321
Ghana,GHA,2008,46.21539
Ghana,GHA,2009,53.156326
Ghana,GHA,2010,54.776882
Ghana,GHA,2011,68.86353
Ghana,GHA,2012,70.66653
Ghana,GHA,2013,74.27885
Ghana,GHA,2014,75.372475
Ghana,GHA,2015,82.1962
Ghana,GHA,2016,83.19528
Ghana,GHA,2017,83.3517
Ghana,GHA,2018,96.07844
Ghana,GHA,2019,98.84115
Ghana,GHA,2020,112.12157
Ghana,GHA,2021,114.36937
Greece,GRC,1965,79.14618
Greece,GRC,1966,86.65007
Greece,GRC,1967,95.39773
Greece,GRC,1968,99.138306
Greece,GRC,1969,104.72186
Greece,GRC,1970,116.36268
Greece,GRC,1971,138.6327
Greece,GRC,1972,155.51648
Greece,GRC,1973,178.93362
Greece,GRC,1974,174.938
Greece,GRC,1975,198.28966
Greece,GRC,1976,219.07385
Greece,GRC,1977,227.19012
Greece,GRC,1978,231.18262
Greece,GRC,1979,203.03651
Greece,GRC,1980,201.10776
Greece,GRC,1981,196.51767
Greece,GRC,1982,199.18315
Greece,GRC,1983,200.29877
Greece,GRC,1984,209.13763
Greece,GRC,1985,220.91052
Greece,GRC,1986,221.38011
Greece,GRC,1987,242.08026
Greece,GRC,1988,255.60056
Greece,GRC,1989,277.0697
Greece,GRC,1990,287.31247
Greece,GRC,1991,291.4823
Greece,GRC,1992,296.6184
Greece,GRC,1993,300.53082
Greece,GRC,1994,305.64337
Greece,GRC,1995,316.79404
Greece,GRC,1996,324.8006
Greece,GRC,1997,334.04376
Greece,GRC,1998,354.7729
Greece,GRC,1999,354.70483
Greece,GRC,2000,373.0521
Greece,GRC,2001,376.0252
Greece,GRC,2002,376.37057
Greece,GRC,2003,398.31604
Greece,GRC,2004,398.23236
Greece,GRC,2005,399.60614
Greece,GRC,2006,411.30588
Greece,GRC,2007,419.3504
Greece,GRC,2008,411.58505
Greece,GRC,2009,396.39783
Greece,GRC,2010,378.43732
Greece,GRC,2011,371.28455
Greece,GRC,2012,349.30197
Greece,GRC,2013,328.3033
Greece,GRC,2014,307.91022
Greece,GRC,2015,311.72308
Greece,GRC,2016,306.9703
Greece,GRC,2017,322.17703
Greece,GRC,2018,324.05035
Greece,GRC,2019,316.86453
Greece,GRC,2020,276.92923
Greece,GRC,2021,302.51215
Greece,GRC,2022,315.81058
Greenland,GRL,1980,2.290959
Greenland,GRL,1981,2.1612022
Greenland,GRL,1982,2.0994537
Greenland,GRL,1983,1.4819672
Greenland,GRL,1984,2.352877
Greenland,GRL,1985,2.0994537
Greenland,GRL,1986,1.3955699
Greenland,GRL,1987,0.9655146
Greenland,GRL,1988,2.2592554
Greenland,GRL,1989,1.9919415
Greenland,GRL,1990,2.2753153
Greenland,GRL,1991,2.2473025
Greenland,GRL,1992,1.9973627
Greenland,GRL,1993,2.0423534
Greenland,GRL,1994,2.0542161
Greenland,GRL,1995,2.0542161
Greenland,GRL,1996,2.1770086
Greenland,GRL,1997,2.233371
Greenland,GRL,1998,2.233402
Greenland,GRL,1999,2.7458847
Greenland,GRL,2000,2.9761984
Greenland,GRL,2001,2.7778873
Greenland,GRL,2002,2.6892092
Greenland,GRL,2003,2.947846
Greenland,GRL,2004,2.842635
Greenland,GRL,2005,3.4233248
Greenland,GRL,2006,3.140774
Greenland,GRL,2007,3.5480793
Greenland,GRL,2008,3.1541855
Greenland,GRL,2009,3.4551208
Greenland,GRL,2010,4.365319
Greenland,GRL,2011,4.3154736
Greenland,GRL,2012,3.6002223
Greenland,GRL,2013,3.621971
Greenland,GRL,2014,3.3852062
Greenland,GRL,2015,3.6067116
Greenland,GRL,2016,3.5601213
Greenland,GRL,2017,3.5415578
Greenland,GRL,2018,3.6112554
Greenland,GRL,2019,3.521883
Greenland,GRL,2020,3.5521214
Greenland,GRL,2021,3.5740314
Grenada,GRD,1980,0.17982115
Grenada,GRD,1981,0.23910645
Grenada,GRD,1982,0.23910645
Grenada,GRD,1983,0.23910645
Grenada,GRD,1984,0.23976155
Grenada,GRD,1985,0.23910645
Grenada,GRD,1986,0.27723795
Grenada,GRD,1987,0.34132174
Grenada,GRD,1988,0.35440978
Grenada,GRD,1989,0.3535886
Grenada,GRD,1990,0.52565837
Grenada,GRD,1991,0.52565837
Grenada,GRD,1992,0.54193795
Grenada,GRD,1993,0.62300235
Grenada,GRD,1994,0.7144853
Grenada,GRD,1995,0.65072715
Grenada,GRD,1996,0.6968214
Grenada,GRD,1997,0.92213714
Grenada,GRD,1998,0.79964626
Grenada,GRD,1999,0.79965377
Grenada,GRD,2000,0.8628608
Grenada,GRD,2001,0.89806134
Grenada,GRD,2002,0.9228012
Grenada,GRD,2003,0.9761637
Grenada,GRD,2004,0.9479367
Grenada,GRD,2005,0.9967932
Grenada,GRD,2006,1.0313488
Grenada,GRD,2007,1.0949041
Grenada,GRD,2008,1.1642377
Grenada,GRD,2009,1.1303891
Grenada,GRD,2010,1.1745367
Grenada,GRD,2011,1.17188
Grenada,GRD,2012,1.1936868
Grenada,GRD,2013,1.3468796
Grenada,GRD,2014,1.138644
Grenada,GRD,2015,1.1850467
Grenada,GRD,2016,1.2207305
Grenada,GRD,2017,1.3271629
Grenada,GRD,2018,1.3067567
Grenada,GRD,2019,1.3078552
Grenada,GRD,2020,1.1029536
Grenada,GRD,2021,1.1754613
Guadeloupe,GLP,1980,2.0686517
Guadeloupe,GLP,1981,2.8881993
Guadeloupe,GLP,1982,3.6544564
Guadeloupe,GLP,1983,3.831285
Guadeloupe,GLP,1984,4.196408
Guadeloupe,GLP,1985,3.831285
Guadeloupe,GLP,1986,3.9878588
Guadeloupe,GLP,1987,4.6098456
Guadeloupe,GLP,1988,5.0747733
Guadeloupe,GLP,1989,5.591962
Guadeloupe,GLP,1990,6.043169
Guadeloupe,GLP,1991,6.281628
Guadeloupe,GLP,1992,5.9559636
Guadeloupe,GLP,1993,6.784556
Guadeloupe,GLP,1994,7.013804
Guadeloupe,GLP,1995,7.2023253
Guadeloupe,GLP,1996,7.162146
Guadeloupe,GLP,1997,7.332808
Guadeloupe,GLP,1998,7.3475857
Guadeloupe,GLP,1999,7.347926
Guadeloupe,GLP,2000,8.722274
Guadeloupe,GLP,2001,9.097391
Guadeloupe,GLP,2002,9.355091
Guadeloupe,GLP,2003,9.710716
Guadeloupe,GLP,2004,9.537594
Guadeloupe,GLP,2005,9.430907
Guadeloupe,GLP,2006,9.744679
Guadeloupe,GLP,2007,10.133458
Guadeloupe,GLP,2008,9.444414
Guadeloupe,GLP,2009,9.351497
Guadeloupe,GLP,2010,9.944702
Guadeloupe,GLP,2011,10.871829
Guadeloupe,GLP,2012,0
Guadeloupe,GLP,2013,0
Guadeloupe,GLP,2014,0
Guadeloupe,GLP,2015,0
Guadeloupe,GLP,2016,0
Guadeloupe,GLP,2017,0
Guadeloupe,GLP,2018,0
Guadeloupe,GLP,2019,0
Guadeloupe,GLP,2020,0
Guadeloupe,GLP,2021,0
Guam,GUM,1980,14.641431
Guam,GUM,1981,20.441998
Guam,GUM,1982,15.769541
Guam,GUM,1983,15.185483
Guam,GUM,1984,5.270915
Guam,GUM,1985,2.6866624
Guam,GUM,1986,4.502034
Guam,GUM,1987,3.1683521
Guam,GUM,1988,3.2784362
Guam,GUM,1989,3.045281
Guam,GUM,1990,7.645355
Guam,GUM,1991,8.575646
Guam,GUM,1992,10.311064
Guam,GUM,1993,13.676485
Guam,GUM,1994,19.913963
Guam,GUM,1995,14.791162
Guam,GUM,1996,13.112769
Guam,GUM,1997,14.937743
Guam,GUM,1998,12.347591
Guam,GUM,1999,13.725688
Guam,GUM,2000,13.982398
Guam,GUM,2001,19.359362
Guam,GUM,2002,13.456475
Guam,GUM,2003,11.392378
Guam,GUM,2004,13.243676
Guam,GUM,2005,15.508345
Guam,GUM,2006,16.355312
Guam,GUM,2007,11.815087
Guam,GUM,2008,7.4398804
Guam,GUM,2009,11.819359
Guam,GUM,2010,10.535793
Guam,GUM,2011,9.309929
Guam,GUM,2012,9.969199
Guam,GUM,2013,8.406397
Guam,GUM,2014,8.13574
Guam,GUM,2015,8.644302
Guam,GUM,2016,8.144545
Guam,GUM,2017,7.476278
Guam,GUM,2018,7.4965663
Guam,GUM,2019,7.492544
Guam,GUM,2020,7.1242437
Guam,GUM,2021,7.535627
Guatemala,GTM,1980,18.910168
Guatemala,GTM,1981,15.9803095
Guatemala,GTM,1982,16.427734
Guatemala,GTM,1983,18.000294
Guatemala,GTM,1984,15.638872
Guatemala,GTM,1985,17.596222
Guatemala,GTM,1986,19.032507
Guatemala,GTM,1987,19.155212
Guatemala,GTM,1988,21.002722
Guatemala,GTM,1989,21.965387
Guatemala,GTM,1990,23.442286
Guatemala,GTM,1991,22.790943
Guatemala,GTM,1992,25.08893
Guatemala,GTM,1993,26.80579
Guatemala,GTM,1994,29.929008
Guatemala,GTM,1995,32.02282
Guatemala,GTM,1996,33.115944
Guatemala,GTM,1997,35.768574
Guatemala,GTM,1998,42.064976
Guatemala,GTM,1999,45.325752
Guatemala,GTM,2000,47.63064
Guatemala,GTM,2001,49.64537
Guatemala,GTM,2002,50.17874
Guatemala,GTM,2003,55.09398
Guatemala,GTM,2004,51.991894
Guatemala,GTM,2005,53.675705
Guatemala,GTM,2006,56.907677
Guatemala,GTM,2007,61.005024
Guatemala,GTM,2008,56.65779
Guatemala,GTM,2009,59.241055
Guatemala,GTM,2010,58.23573
Guatemala,GTM,2011,59.401413
Guatemala,GTM,2012,63.603226
Guatemala,GTM,2013,68.00804
Guatemala,GTM,2014,71.687744
Guatemala,GTM,2015,80.04745
Guatemala,GTM,2016,87.28228
Guatemala,GTM,2017,94.63285
Guatemala,GTM,2018,97.299934
Guatemala,GTM,2019,100.10175
Guatemala,GTM,2020,99.5661
Guatemala,GTM,2021,100.58174
Guinea,GIN,1980,3.985548
Guinea,GIN,1981,3.915757
Guinea,GIN,1982,3.9787526
Guinea,GIN,1983,4.0599837
Guinea,GIN,1984,4.0723457
Guinea,GIN,1985,3.8293948
Guinea,GIN,1986,4.6319213
Guinea,GIN,1987,4.9410644
Guinea,GIN,1988,5.007619
Guinea,GIN,1989,4.845813
Guinea,GIN,1990,6.3929543
Guinea,GIN,1991,5.045455
Guinea,GIN,1992,5.2001076
Guinea,GIN,1993,5.4381022
Guinea,GIN,1994,5.5007095
Guinea,GIN,1995,5.471504
Guinea,GIN,1996,5.498602
Guinea,GIN,1997,5.8035088
Guinea,GIN,1998,5.9299617
Guinea,GIN,1999,6.184314
Guinea,GIN,2000,7.7802587
Guinea,GIN,2001,8.524347
Guinea,GIN,2002,8.881204
Guinea,GIN,2003,8.628773
Guinea,GIN,2004,9.330841
Guinea,GIN,2005,9.430223
Guinea,GIN,2006,9.589005
Guinea,GIN,2007,10.179693
Guinea,GIN,2008,10.279073
Guinea,GIN,2009,10.789983
Guinea,GIN,2010,12.349302
Guinea,GIN,2011,12.579713
Guinea,GIN,2012,12.203697
Guinea,GIN,2013,10.857174
Guinea,GIN,2014,11.221065
Guinea,GIN,2015,13.61675
Guinea,GIN,2016,15.340269
Guinea,GIN,2017,15.4381895
Guinea,GIN,2018,14.087817
Guinea,GIN,2019,15.476092
Guinea,GIN,2020,17.914892
Guinea,GIN,2021,17.34148
Guinea-Bissau,GNB,1980,0.35823292
Guinea-Bissau,GNB,1981,0.35725412
Guinea-Bissau,GNB,1982,0.35725412
Guinea-Bissau,GNB,1983,0.35725412
Guinea-Bissau,GNB,1984,0.47764385
Guinea-Bissau,GNB,1985,0.53588116
Guinea-Bissau,GNB,1986,0.4609352
Guinea-Bissau,GNB,1987,0.79548585
Guinea-Bissau,GNB,1988,0.91468644
Guinea-Bissau,GNB,1989,0.92517644
Guinea-Bissau,GNB,1990,1.131266
Guinea-Bissau,GNB,1991,1.131266
Guinea-Bissau,GNB,1992,1.2017624
Guinea-Bissau,GNB,1993,1.3167536
Guinea-Bissau,GNB,1994,1.3167536
Guinea-Bissau,GNB,1995,1.3167536
Guinea-Bissau,GNB,1996,1.2639755
Guinea-Bissau,GNB,1997,1.3167536
Guinea-Bissau,GNB,1998,1.3167536
Guinea-Bissau,GNB,1999,1.3167541
Guinea-Bissau,GNB,2000,0.996814
Guinea-Bissau,GNB,2001,1.015138
Guinea-Bissau,GNB,2002,1.0370629
Guinea-Bissau,GNB,2003,1.2056919
Guinea-Bissau,GNB,2004,1.2474937
Guinea-Bissau,GNB,2005,1.2635623
Guinea-Bissau,GNB,2006,1.2923663
Guinea-Bissau,GNB,2007,1.3731303
Guinea-Bissau,GNB,2008,1.3373134
Guinea-Bissau,GNB,2009,1.3855277
Guinea-Bissau,GNB,2010,1.4218439
Guinea-Bissau,GNB,2011,1.4426891
Guinea-Bissau,GNB,2012,1.4710882
Guinea-Bissau,GNB,2013,1.5058649
Guinea-Bissau,GNB,2014,1.5821962
Guinea-Bissau,GNB,2015,1.6366516
Guinea-Bissau,GNB,2016,1.7039256
Guinea-Bissau,GNB,2017,1.3791065
Guinea-Bissau,GNB,2018,1.3856009
Guinea-Bissau,GNB,2019,1.3854842
Guinea-Bissau,GNB,2020,1.3230809
Guinea-Bissau,GNB,2021,1.3957903
Guyana,GUY,1980,6.102534
Guyana,GUY,1981,7.448803
Guyana,GUY,1982,5.7762704
Guyana,GUY,1983,5.1569095
Guyana,GUY,1984,5.792033
Guyana,GUY,1985,5.900151
Guyana,GUY,1986,5.6055236
Guyana,GUY,1987,4.2605567
Guyana,GUY,1988,4.211093
Guyana,GUY,1989,2.8329947
Guyana,GUY,1990,2.7264612
Guyana,GUY,1991,3.2135136
Guyana,GUY,1992,3.5687416
Guyana,GUY,1993,4.5529747
Guyana,GUY,1994,4.5510426
Guyana,GUY,1995,3.8641777
Guyana,GUY,1996,4.2108197
Guyana,GUY,1997,4.480312
Guyana,GUY,1998,5.793107
Guyana,GUY,1999,6.954288
Guyana,GUY,2000,6.9311028
Guyana,GUY,2001,6.774319
Guyana,GUY,2002,6.852336
Guyana,GUY,2003,7.060015
Guyana,GUY,2004,6.8927383
Guyana,GUY,2005,6.221415
Guyana,GUY,2006,5.567751
Guyana,GUY,2007,6.889332
Guyana,GUY,2008,6.550098
Guyana,GUY,2009,6.745561
Guyana,GUY,2010,7.264884
Guyana,GUY,2011,7.556521
Guyana,GUY,2012,8.567865
Guyana,GUY,2013,8.391866
Guyana,GUY,2014,8.370713
Guyana,GUY,2015,8.49344
Guyana,GUY,2016,9.590764
Guyana,GUY,2017,9.509585
Guyana,GUY,2018,9.717782
Guyana,GUY,2019,11.330115
Guyana,GUY,2020,11.014605
Guyana,GUY,2021,11.014605
Haiti,HTI,1980,4.729203
Haiti,HTI,1981,3.5615933
Haiti,HTI,1982,4.300727
Haiti,HTI,1983,3.8002717
Haiti,HTI,1984,3.855935
Haiti,HTI,1985,4.4381647
Haiti,HTI,1986,4.4672623
Haiti,HTI,1987,6.499317
Haiti,HTI,1988,6.8769584
Haiti,HTI,1989,6.398425
Haiti,HTI,1990,4.1094227
Haiti,HTI,1991,4.158253
Haiti,HTI,1992,4.4952383
Haiti,HTI,1993,3.4019947
Haiti,HTI,1994,2.910589
Haiti,HTI,1995,4.5574236
Haiti,HTI,1996,5.295176
Haiti,HTI,1997,6.411761
Haiti,HTI,1998,6.299905
Haiti,HTI,1999,6.8204303
Haiti,HTI,2000,6.989819
Haiti,HTI,2001,7.604301
Haiti,HTI,2002,8.329151
Haiti,HTI,2003,7.705837
Haiti,HTI,2004,8.873864
Haiti,HTI,2005,9.256048
Haiti,HTI,2006,9.474688
Haiti,HTI,2007,10.21842
Haiti,HTI,2008,10.295057
Haiti,HTI,2009,9.786872
Haiti,HTI,2010,9.076634
Haiti,HTI,2011,9.542193
Haiti,HTI,2012,10.491044
Haiti,HTI,2013,11.038771
Haiti,HTI,2014,11.895988
Haiti,HTI,2015,13.570336
Haiti,HTI,2016,14.088038
Haiti,HTI,2017,13.984254
Haiti,HTI,2018,14.597323
Haiti,HTI,2019,13.217826
Haiti,HTI,2020,11.0476675
Haiti,HTI,2021,11.801085
High-income countries,,1965,30862.408
High-income countries,,1966,32366.426
High-income countries,,1967,33692.4
High-income countries,,1968,35913.195
High-income countries,,1969,38285.766
High-income countries,,1970,40411.734
High-income countries,,1971,41532.96
High-income countries,,1972,43642.562
High-income countries,,1973,46129.797
High-income countries,,1974,45488.65
High-income countries,,1975,44483.332
High-income countries,,1976,46917.387
High-income countries,,1977,48063.17
High-income countries,,1978,49595.617
High-income countries,,1979,51037.793
High-income countries,,1980,49601.438
High-income countries,,1981,48568.824
High-income countries,,1982,47199.55
High-income countries,,1983,47427.457
High-income countries,,1984,49686.273
High-income countries,,1985,50847.516
High-income countries,,1986,51680.64
High-income countries,,1987,53146.91
High-income countries,,1988,55052.61
High-income countries,,1989,56100.902
High-income countries,,1990,56477.1
High-income countries,,1991,56883.086
High-income countries,,1992,57434.258
High-income countries,,1993,58304.008
High-income countries,,1994,59454.33
High-income countries,,1995,61122.42
High-income countries,,1996,63053.87
High-income countries,,1997,63730.516
High-income countries,,1998,64000.33
High-income countries,,1999,64988.28
High-income countries,,2000,66263.94
High-income countries,,2001,66166.6
High-income countries,,2002,66828.4
High-income countries,,2003,67565.06
High-income countries,,2004,69023.09
High-income countries,,2005,69517.08
High-income countries,,2006,69736.46
High-income countries,,2007,70297.49
High-income countries,,2008,69845.53
High-income countries,,2009,66690.7
High-income countries,,2010,69494.22
High-income countries,,2011,68878
High-income countries,,2012,68430.75
High-income countries,,2013,69242.055
High-income countries,,2014,68948.58
High-income countries,,2015,69392.805
High-income countries,,2016,69733.945
High-income countries,,2017,70267.484
High-income countries,,2018,71243.44
High-income countries,,2019,70398.79
High-income countries,,2020,65600.695
High-income countries,,2021,68622.87
High-income countries,,2022,69124.555
Honduras,HND,1980,9.653758
